dataset_name,dataset_url,dataset_download_date,dataset_last_updated
EOA.D.6 - Number and percentage of newly constructed housing units that are in a range of housing types from small lot single-family to eight-plexes*  (*Note: Tracked in relationship to Strategic Housing Blueprint targets) | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/EOA-D-6-Number-and-percentage-of-newly-constructed/467h-5vx9,11/10/2023,02/14/2023
Downtown Austin Community Court (DACC) FY 2021 Caseload Information | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/Downtown-Austin-Community-Court-DACC-FY-2021-Casel/448k-h8t4,12/07/2023,11/02/2023
OCS 1.3 Abuse/Neglect Child Fatalities:  Children in DFPS Conservatorship FY2013-FY2022 | Open Data Portal,https://data.texas.gov/dataset/OCS-1-3-Abuse-Neglect-Child-Fatalities-Children-in/47tq-kppn,02/26/2023,02/03/2023
2021_The_Plan_Community Tree Report | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/2021_The_Plan_Community-Tree-Report/46pb-b4mr,11/10/2023,08/03/2022
GTW.G.2 - Number of findings of fraud waste and abuse by employees officials and contractors | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/GTW-G-2-Number-of-findings-of-fraud-waste-and-abus/45v8-bbhg,11/10/2023,09/12/2022
Annexation Area | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/Annexation-Area/478y-6s4y,10/28/2023,04/10/2023
CACFP - Site Map Dataset - 2022-2023 | Open Data Portal,https://data.texas.gov/dataset/CACFP-Site-Map-Dataset-2022-2023/4a28-ye66,02/26/2023,12/09/2022
EMS - FY2017 Special Operations Incidents | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/EMS-FY2017-Special-Operations-Incidents/48n4-9een,10/29/2023,04/10/2023
TCA All Approved Grants FY21 | Open Data Portal,https://data.texas.gov/dataset/TCA-All-Approved-Grants-FY21/4ba3-wwt5,10/28/2023,07/27/2021
Strategic Measure_Cost per Mile of City-owned Fleet | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/Strategic-Measure_Cost-per-Mile-of-City-owned-Flee/4bcn-wi4g,11/16/2023,11/14/2023
2021 HMSDC Post Award Summary | Open Data Portal,https://data.texas.gov/dataset/2021-HMSDC-Post-Award-Summary/4cyt-s762,02/26/2023,06/30/2021
EMS - Quarterly Clinical Measures - STEMI Alert | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/EMS-Quarterly-Clinical-Measures-STEMI-Alert/4cmi-4tip,10/29/2023,10/01/2023
Strategic Direction 2023: Median House Value | Open Data | City of Austin Texas,https://data.austintexas.gov/Housing-and-Real-Estate/Strategic-Direction-2023-Median-House-Value/4brs-dims,10/29/2023,04/10/2023
PLANNINGCADASTRE_zoning_review_case | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/PLANNINGCADASTRE_zoning_review_case/4cr9-k3gx,12/13/2023,11/08/2023
Bradshaw Road | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Bradshaw-Road/47xm-pia5,11/10/2023,10/20/2023
Strategic Measure_Austin's ParkScore ranking (absolute score and ranking among U.S. cities) | Open Data | City of Austin Texas,https://data.austintexas.gov/Recreation-and-Culture/Strategic-Measure_Austin-s-ParkScore-ranking-absol/4e5n-wnfg,10/29/2023,05/25/2023
HSEM Annual Report 2022 | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/HSEM-Annual-Report-2022/42q3-m5ua,11/10/2023,06/02/2023
Council District 7 | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Council-District-7/4e8f-99z6,11/10/2023,08/26/2021
Transportation Electrification | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Transportation-Electrification/4eeu-b52v,11/10/2023,02/14/2023
M.A.9 Average Time to Clear Crashes from Major Roadways | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/M-A-9-Average-Time-to-Clear-Crashes-from-Major-Roa/4evn-bmp3,10/28/2023,04/10/2023
CTM - 2021 Employees by Gender | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/CTM-2021-Employees-by-Gender/4exj-9zrw,12/08/2023,04/10/2023
South Pleasant Valley Road Community Feedback | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/South-Pleasant-Valley-Road-Community-Feedback/4dre-e9fk,11/10/2023,02/14/2023
2022 HMSDC Bid Fair Spreadsheet | Open Data Portal,https://data.texas.gov/dataset/2022-HMSDC-Bid-Fair-Spreadsheet/4fsv-mqtm,10/28/2023,09/27/2022
2021 Urban Forest Partners | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/2021-Urban-Forest-Partners/4ftx-pgkm,10/29/2023,04/10/2023
2018 At A Glance | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/2018-At-A-Glance/4evc-23md,11/10/2023,02/20/2019
Leading the Industry | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Leading-the-Industry/4f35-jfsr,11/10/2023,08/29/2018
M.E.6 - Number and percent of customer service requests for vegetation maintenance in the public right-of-way completed within 2 weeks | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/M-E-6-Number-and-percent-of-customer-service-reque/4edc-yq5y,11/10/2023,03/27/2023
UTILITIESCOMMUNICATION.BarDitchREFDOC | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Infrastructure/UTILITIESCOMMUNICATION-BarDitchREFDOC/4fwx-2am4,12/12/2023,11/14/2023
Request Devices | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Request-Devices/4kmc-jgem,11/10/2023,07/24/2023
HE.F.5 - Number of City supported fresh food access points in census tracts with higher than average food insecurity rates | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/HE-F-5-Number-of-City-supported-fresh-food-access-/4kkw-9wiu,11/10/2023,02/14/2023
Texas Department of Transportation Traffic Safety Data Portal: Work Zones,https://data.texas.gov/stories/s/Texas-Department-of-Transportation-Traffic-Safety-/4jpb-37dq,11/10/2023,07/22/2022
Spanish - East Riverside Drive Corridor | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Spanish-East-Riverside-Drive-Corridor/4iie-x3vu,11/10/2023,02/22/2022
Strategic Measure_EOA.E.5 Number of Continuum of Care Units Produced | Open Data | City of Austin Texas,https://data.austintexas.gov/Housing-and-Real-Estate/Strategic-Measure_EOA-E-5-Number-of-Continuum-of-C/4nac-h7cd,10/28/2023,04/10/2023
small_area_plan_recs | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Government/small_area_plan_recs/4ntn-gc8x,10/29/2023,04/10/2023
Austin Code COVID-19 Complaint Cases | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/Austin-Code-COVID-19-Complaint-Cases/4p54-9544,10/29/2023,10/24/2023
S.B.4 - Percentage of residents who say they feel safe within their workplace | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/S-B-4-Percentage-of-residents-who-say-they-feel-sa/4peq-swgv,11/10/2023,02/14/2023
Bid Book Spreadsheet 2019 | Open Data Portal,https://data.texas.gov/Government-and-Taxes/Bid-Book-Spreadsheet-2019/4qh5-bvt7,10/28/2023,07/11/2022
Land Database Data Only 2016 | Open Data | City of Austin Texas,https://data.austintexas.gov/Locations-and-Maps/Land-Database-Data-Only-2016/4nsn-uea6,10/28/2023,04/10/2023
S.E.4 - Number and percentage of our critical infrastructure assets with current accredited or non-accredited disaster recovery and Continuity of Operations Plans (COOP).  Indicate accreditation details where applicable. | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/S-E-4-Number-and-percentage-of-our-critical-infras/4ng5-bggn,11/10/2023,04/28/2021
Number Of Reported Cases Of Notifiable Conditions Travis County 2007-2018 | Open Data | City of Austin Texas,https://data.austintexas.gov/Housing-and-Real-Estate/Number-Of-Reported-Cases-Of-Notifiable-Conditions-/4ppx-sffa,10/28/2023,04/10/2023
Dynamic Message Signs (DMS) | Open Data | City of Austin Texas,https://data.austintexas.gov/Transportation-and-Mobility/Dynamic-Message-Signs-DMS-/4r2j-b4rx,12/05/2023,11/02/2023
2022 SSP - Technology Insights At A Glance,https://data.texas.gov/stories/s/2022-SSP-Technology-Insights-At-A-Glance/4qa2-5s8w,11/10/2023,10/29/2021
2022 Biennial Performance Report - Goal 4,https://data.texas.gov/stories/s/2022-Biennial-Performance-Report-Goal-4/4snt-aar7,11/10/2023,12/07/2022
Feeding Residents Affected by the Pandemic | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Feeding-Residents-Affected-by-the-Pandemic/4sfn-jnjs,11/10/2023,02/08/2021
Agriculture and Timber Exemption Registrations | Open Data Portal,https://data.texas.gov/dataset/Agriculture-and-Timber-Exemption-Registrations/4uks-rvt8,12/13/2023,11/15/2023
OFFICIAL -  Customer list - Cooperative Contracts -Texas Department of Information Resources - - Data from vendor sales reports | Open Data Portal,https://data.texas.gov/dataset/OFFICIAL-Customer-list-Cooperative-Contracts-Texas/4v6c-qfkr,10/28/2023,11/28/2022
Monthly Per Capita Consumption,https://data.texas.gov/stories/s/Monthly-Per-Capita-Consumption/4ud6-gcrf,11/10/2023,04/06/2023
South Lamar Boulevard - Spanish | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/South-Lamar-Boulevard-Spanish/4tua-2gwq,11/10/2023,08/11/2023
Strategic Measure_EOA.A3_Commercial Permits | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/Strategic-Measure_EOA-A3_Commercial-Permits/4vs8-s8fb,10/28/2023,04/10/2023
GAAP Fund Numbers and Titles | Open Data Portal,https://data.texas.gov/Government-and-Taxes/GAAP-Fund-Numbers-and-Titles/529n-3tdy,10/28/2023,06/26/2020
Comprehensive Affordable Housing Directory | Open Data | City of Austin Texas,https://data.austintexas.gov/Housing-and-Real-Estate/Comprehensive-Affordable-Housing-Directory/4syj-z4ky,12/10/2023,11/11/2023
CLL.D.1 - Percentage of residents who feel that Austin is a place that honors and preserves my personal heritage | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/CLL-D-1-Percentage-of-residents-who-feel-that-Aust/4uke-bhq2,11/10/2023,02/14/2023
Lobbyist - Report Types | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Government/Lobbyist-Report-Types/4zpf-72n3,12/13/2023,11/14/2023
Housing our Survivors | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Housing-our-Survivors/4ygz-994z,11/10/2023,09/01/2017
TDA Data Overview - Summer Meal Programs,https://data.texas.gov/stories/s/TDA-Data-Overview-Summer-Meal-Programs/52en-tt82,11/10/2023,09/13/2023
TRANSPORTATION_markings_specialty_point | Open Data | City of Austin Texas,https://data.austintexas.gov/Transportation-and-Mobility/TRANSPORTATION_markings_specialty_point/53jy-y8pj,12/12/2023,11/05/2023
Strategic Measures_Vehicle Travel Time Reliability: Percent change in the day-to-day variability of vehicle travel time | Open Data | City of Austin Texas,https://data.austintexas.gov/Transportation-and-Mobility/Strategic-Measures_Vehicle-Travel-Time-Reliability/52nb-6pew,10/29/2023,07/10/2023
"Strategic Measure_Number and percentage of students attending schools rated as ""F” by the Texas Education Agency | Open Data | City of Austin Texas",https://data.austintexas.gov/Health-and-Community-Services/Strategic-Measure_Number-and-percentage-of-student/4zte-y74h,10/29/2023,04/14/2023
Home Repair Programs | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Home-Repair-Programs/52yg-ehq2,11/10/2023,02/14/2023
Sales Tax Allocation City-County Comparison Summary | Open Data Portal,https://data.texas.gov/Government-and-Taxes/Sales-Tax-Allocation-City-County-Comparison-Summar/53pa-m7sm,12/07/2023,11/08/2023
Discount Program- Electric Only | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/Discount-Program-Electric-Only/53x2-di4n,10/28/2023,04/10/2023
Winners List of Texas Lottery® Prizes | Open Data Portal,https://data.texas.gov/dataset/Winners-List-of-Texas-Lottery-Prizes/54pj-3dxy,12/13/2023,11/14/2023
Strategic Measures Dashboard Navigation Page | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Strategic-Measures-Dashboard-Navigation-Page/53mj-r3g9,11/10/2023,11/30/2021
TJJD - County Level Referral Data FY 2013-2021 | Open Data Portal,https://data.texas.gov/See-Category-Tile/TJJD-County-Level-Referral-Data-FY-2013-2021/54dk-5ghb,10/28/2023,11/16/2022
Austin Finance Online eCheckbook Column Definitions | Open Data | City of Austin Texas,https://data.austintexas.gov/Budget-and-Finance/Austin-Finance-Online-eCheckbook-Column-Definition/567b-4d24,10/28/2023,04/10/2023
2022 Summer Meal Count - TDA F&N Dashboard | Open Data Portal,https://data.texas.gov/dataset/2022-Summer-Meal-Count-TDA-F-N-Dashboard/574b-rxrq,10/28/2023,05/16/2023
UTILITIESCOMMUNICATION.DischargePumpREFDOC | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Infrastructure/UTILITIESCOMMUNICATION-DischargePumpREFDOC/56cb-q5s9,12/12/2023,11/14/2023
Performance Measure Definition: Response Time Performance | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Performance-Measure-Definition-Response-Time-Perfo/56g8-ta5a,11/10/2023,03/29/2019
CPS 2.5 Legal Statuses Granted FY2013- 2022 | Open Data Portal,https://data.texas.gov/dataset/CPS-2-5-Legal-Statuses-Granted-FY2013-2022/58va-q8t3,02/26/2023,02/07/2023
Child and Adult Care Food Programs (CACFP) – Day Care Homes – Site-Level Contact and Program Participation – Program Year 2016-2017 | Open Data Portal,https://data.texas.gov/dataset/Child-and-Adult-Care-Food-Programs-CACFP-Day-Care-/57ze-riwq,10/28/2023,07/26/2023
Performance Measure Definition: Trauma Alert Scene Time | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Performance-Measure-Definition-Trauma-Alert-Scene-/579d-878f,11/10/2023,04/02/2019
Goal 5 | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Goal-5/568x-2dgm,11/10/2023,04/16/2021
TxRC 2017 Daily Purses Paid | Open Data Portal,https://data.texas.gov/Business-and-Economy/TxRC-2017-Daily-Purses-Paid/59ju-ara6,02/26/2023,02/24/2022
Lobbyist - Registrants | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Government/Lobbyist-Registrants/58ix-34ma,12/13/2023,11/14/2023
2017 Racial Profiling Warnings + Field Observations | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/2017-Racial-Profiling-Warnings-Field-Observations/5asp-dw2k,10/28/2023,04/10/2023
2020 Bond | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/2020-Bond/56hk-dunt,11/10/2023,05/19/2023
Strategic Measure_Number of Apprenticeship and Internship Positions Offered by the City of Austin | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Government/Strategic-Measure_Number-of-Apprenticeship-and-Int/5bvu-s24j,10/28/2023,04/10/2023
EOA.C.5.c - Dollar Amount and Percentage Increase of Major Rates and Fees for a Range of Customer Types | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/EOA-C-5-c-Dollar-Amount-and-Percentage-Increase-of/56uv-46qi,11/10/2023,02/14/2023
Spirit Of East Austin Feedback Data | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/Spirit-Of-East-Austin-Feedback-Data/5cgq-dtjg,10/28/2023,04/10/2023
Payments & Compliance Dataset | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/Payments-Compliance-Dataset/5a85-i8sd,12/05/2023,04/10/2023
Strategic Performance Dashboard | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Strategic-Performance-Dashboard/59fp-raw5,11/10/2023,02/14/2023
Roadway Markings Contractor Work Orders | Open Data | City of Austin Texas,https://data.austintexas.gov/Transportation-and-Mobility/Roadway-Markings-Contractor-Work-Orders/5dex-63ir,12/13/2023,11/13/2023
Spring | Open Data | City of Austin Texas,https://data.austintexas.gov/Environment/Spring/5dcx-zjsm,12/07/2023,11/06/2023
Strategic Measure_High Frequency Transit Route Street Conditions | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Infrastructure/Strategic-Measure_High-Frequency-Transit-Route-Str/5dks-nj72,10/29/2023,04/10/2023
EMS - Annual Report Expenses by Program | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/EMS-Annual-Report-Expenses-by-Program/5efd-pip9,10/29/2023,04/10/2023
2017 R2R Dataset | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/2017-R2R-Dataset/5evd-3tba,10/28/2023,04/10/2023
Child and Adult Care Food Programs (CACFP) – Head Start Centers – Meal Reimbursement – Program Year 2017-2018 | Open Data Portal,https://data.texas.gov/dataset/Child-and-Adult-Care-Food-Programs-CACFP-Head-Star/5fqh-zkkz,02/26/2023,06/18/2021
